species;38K;ATPase;Integrase2;LbFVorf102;LbFVorf20;LbFVorf23;LbFVorf5;LbFVorf54;LbFVorf87;LbFVorf92;LbFVorf94;LbFVorf99;PDDEXK;ac38;ac81;dnapol;helicase;lcat;lef4;lef5;lef8;lef9;p33;p69;p74;pif1;pif2;pif3;pif5;count_0;count_4;count_1;count_3;count_3-4;count_1-4;count_1-3;count_1-2;count_1-3-4;count_1-2-4;count_1-2-3;count_2;count_2-3;Nb_EVEs;order;Cumulative_scaffold_length
Abisara bifasciata;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;1055
Acronicta aceris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;526330
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Alloplasta piceator;1;0;1;4;0;0;1;0;1;0;0;1;4;0;1;0;1;4;0;0;3;0;1;0;1;0;4;0;1;14.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;Hymenoptera;157715572
Amphipoea oculea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3-4;0;0;0;0;0;0;0;28.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;5919451
Amphipoea oculea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3-4;0;0;0;0;0;0;0;28.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;5919451
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Andricus quercusramuli;4;0;4;0;0;0;4;0;0;3-4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;21.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;Hymenoptera;57765
Aphelinus atriplicis;3-4;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;48238894
Aphelinus atriplicis;3-4;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;48238894
Aphelinus atriplicis;3-4;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;48238894
Aphelinus atriplicis;3-4;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;48238894
Aphelinus atriplicis;3-4;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;48238894
Aphelinus certus;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;45645674
Aphidius colemani;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;60752
Aphidius gifuensis;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;191449
Apodemia mejicanus;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;2012
Apodemia mormo;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;19051
Apodemia virgulti;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;1974
Apodemia zela;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;6661
Baeotis zonata;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;3739
Bombus terrestris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;16595
Brenthis ino;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;26.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;Lepidoptera;25773399
Brenthis ino;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;26.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;Lepidoptera;25773399
Brenthis ino;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;26.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;Lepidoptera;25773399
Calycopis cecrops;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;795626
Calycopis cecrops;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;795626
Calycopis cecrops;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;795626
Calycopis cecrops;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;795626
Campoletis sonorensis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;1957060
Campoletis sonorensis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;1957060
Catotricha subobsoleta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Diptera;59471
Cotesia chilonis;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;25.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;1750333
Cotesia chilonis;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;25.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;1750333
Cotesia chilonis;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;25.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;1750333
Cotesia chilonis;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;25.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;Hymenoptera;1750333
Cotesia congregata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;23655861
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia flavipes;1;0;1-4;1;0;0;0;0;0;0;0;0;0;1;0;1;1-4;0;1;1;0;0;1;0;0;0;0;0;0;20.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;Hymenoptera;46769
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia glomerata;1-4;0;0;0;1-4;0;0;0;0;0;0;0;0;1-3;0;0;0;0;0;4;3-4;0;0;0;0;3-4;0;0;0;23.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Hymenoptera;53663915
Cotesia sesamiae;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;24.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;Hymenoptera;59884
Cotesia sesamiae;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;24.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;Hymenoptera;59884
Cotesia sesamiae;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;24.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;Hymenoptera;59884
Cotesia sesamiae;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;24.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;Hymenoptera;59884
Cotesia sesamiae;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;24.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;Hymenoptera;59884
Cotesia typhae;0;4;0;0;0;1;4;4;1;0;0;0;0;0;1;0;1;0;0;0;3;3;1;0;0;0;0;0;0;19.0;3.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;Hymenoptera;15043183
Cotesia typhae;0;4;0;0;0;1;4;4;1;0;0;0;0;0;1;0;1;0;0;0;3;3;1;0;0;0;0;0;0;19.0;3.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;Hymenoptera;15043183
Cotesia typhae;0;4;0;0;0;1;4;4;1;0;0;0;0;0;1;0;1;0;0;0;3;3;1;0;0;0;0;0;0;19.0;3.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;Hymenoptera;15043183
Cotesia typhae;0;4;0;0;0;1;4;4;1;0;0;0;0;0;1;0;1;0;0;0;3;3;1;0;0;0;0;0;0;19.0;3.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;Hymenoptera;15043183
